refrigerant_key,temperature_key,state_key,pressure_bar,pressure_psi
38,11,1,8.4149,122.05
38,11,2,7.8922,114.47
38,12,1,9.8282,142.55
38,12,2,9.2444,134.08
38,13,1,11.3985,165.32
38,13,2,10.7512,155.93
38,14,1,13.1309,190.45
38,14,2,12.4182,180.11
38,15,1,15.0289,217.98
38,15,2,14.2497,206.67
38,16,1,17.0949,247.94
38,16,2,16.2483,235.66
38,17,1,19.3296,280.35
38,17,2,18.4155,267.09
38,18,1,21.7326,315.2
38,18,2,20.7513,300.97
38,19,1,24.302,352.47
38,19,2,23.2544,337.28
38,20,1,27.0353,392.11
38,20,2,25.9225,375.98
38,21,1,29.9288,434.08
38,21,2,28.7524,417.02
38,22,1,32.9789,478.32
38,22,2,31.7403,460.36
38,23,1,36.1815,524.77
38,23,2,34.8824,505.93
38,24,1,39.5334,573.38
38,24,2,38.1749,553.68
38,25,1,43.0318,624.12
38,25,2,41.6149,603.57
39,1,1,0.8792,12.75
39,1,2,0.7933,11.51
39,2,1,1.128,16.36
39,2,2,1.0224,14.83
39,3,1,1.4312,20.76
39,3,2,1.3029,18.9
39,4,1,1.797,26.06
39,4,2,1.6427,23.83
39,5,1,2.2338,32.4
39,5,2,2.05,29.73
39,6,1,2.7501,39.89
39,6,2,2.5334,36.74
39,7,1,3.3546,48.65
39,7,2,3.1016,44.99
39,8,1,4.056,58.83
39,8,2,3.7633,54.58
39,9,1,4.8626,70.53
39,9,2,4.5268,65.66
39,10,1,5.7824,83.87
39,10,2,5.4004,78.33
39,11,1,6.8225,98.95
39,11,2,6.3916,92.7
39,12,1,7.9896,115.88
39,12,2,7.5072,108.88
39,13,1,9.2892,134.73
39,13,2,8.7531,126.95
39,14,1,10.7258,155.57
39,14,2,10.1345,146.99
39,15,1,12.3029,178.44
39,15,2,11.6551,169.04
39,16,1,14.0228,203.38
39,16,2,13.3176,193.16
39,17,1,15.8865,230.41
39,17,2,15.1237,219.35
39,18,1,17.8941,259.53
39,18,2,17.0738,247.64
39,19,1,20.0449,290.73
39,19,2,19.1675,278.0
39,20,1,22.3372,323.97
39,20,2,21.4034,310.43
39,21,1,24.7689,359.24
39,21,2,23.7796,344.89
39,22,1,27.3378,396.5
39,22,2,26.2939,381.36
39,23,1,30.042,435.72
39,23,2,28.9442,419.8
39,24,1,32.8799,476.88
39,24,2,31.7287,460.19
39,25,1,35.8511,519.98
39,25,2,34.6466,502.51
40,1,1,0.3888,5.64
40,1,2,0.3888,5.64
40,2,1,0.5256,7.62
40,2,2,0.5256,7.62
40,3,1,0.7014,10.17
40,3,2,0.7014,10.17
40,4,1,0.9248,13.41
40,4,2,0.9248,13.41
40,5,1,1.2055,17.48
40,5,2,1.2055,17.48
40,6,1,1.5767,22.87
40,6,2,1.5767,22.87
40,7,1,2.0417,29.61
40,7,2,2.0417,29.61
40,8,1,2.6177,37.97
40,8,2,2.6177,37.97
40,9,1,3.3245,48.22
40,9,2,3.3245,48.22
40,10,1,4.184,60.68
40,10,2,4.184,60.68
40,11,1,5.2199,75.71
40,11,2,5.2199,75.71
40,12,1,6.4581,93.67
40,12,2,6.4581,93.67
40,13,1,7.9259,114.96
40,13,2,7.9259,114.96
40,14,1,9.6523,140.0
40,14,2,9.6523,140.0
40,15,1,11.6675,169.22
40,15,2,11.6675,169.22
40,16,1,14.0025,203.09
40,16,2,14.0025,203.09
40,17,1,16.6889,242.05
40,17,2,16.6889,242.05
40,18,1,19.7586,286.57
40,18,2,19.7586,286.57
40,19,1,23.2427,337.11
40,19,2,23.2427,337.11
40,20,1,27.1722,394.1
40,20,2,27.1722,394.1
40,21,1,31.5764,457.98
40,21,2,31.5764,457.98
40,22,1,36.4832,529.15
40,22,2,36.4832,529.15
40,23,1,41.9186,607.98
40,23,2,41.9186,607.98
40,24,1,47.906,694.82
40,24,2,47.906,694.82
40,25,1,54.4665,789.97
40,25,2,54.4665,789.97
41,1,1,3.6922,53.55
41,1,2,3.6922,53.55
41,2,1,4.4359,64.34
41,2,2,4.4359,64.34
41,3,1,5.2784,76.56
41,3,2,5.2784,76.56
41,4,1,6.2234,90.26
41,4,2,6.2234,90.26
41,5,1,7.2734,105.49
41,5,2,7.2734,105.49
41,6,1,8.4293,122.26
41,6,2,8.4293,122.26
41,7,1,9.6909,140.55
41,7,2,9.6909,140.55
41,8,1,11.0563,160.36
41,8,2,11.0563,160.36
41,9,1,12.5226,181.63
41,9,2,12.5226,181.63
41,10,1,14.0856,204.29
41,10,2,14.0856,204.29
41,11,1,15.7404,228.29
41,11,2,15.7404,228.29
41,12,1,17.4814,253.55
41,12,2,17.4814,253.55
41,13,1,19.3032,279.97
41,13,2,19.3032,279.97
41,14,1,21.2004,307.49
41,14,2,21.2004,307.49
41,15,1,23.1686,336.03
41,15,2,23.1686,336.03
41,16,1,25.2045,365.56
41,16,2,25.2045,365.56
41,17,1,27.3068,396.05
41,17,2,27.3068,396.05
41,18,1,73.8,1070.38
41,18,2,73.8,1070.38
41,19,1,73.8,1070.38
41,19,2,73.8,1070.38
41,20,1,73.8,1070.38
41,20,2,73.8,1070.38
41,21,1,73.8,1070.38
41,21,2,73.8,1070.38
41,22,1,73.8,1070.38
41,22,2,73.8,1070.38
41,23,1,73.8,1070.38
41,23,2,73.8,1070.38
41,24,1,73.8,1070.38
41,24,2,73.8,1070.38
41,25,1,73.8,1070.38
41,25,2,73.8,1070.38
42,1,1,0.0237,0.34
42,1,2,0.0237,0.34
42,2,1,0.0326,0.47
42,2,2,0.0326,0.47
42,3,1,0.0442,0.64
42,3,2,0.0442,0.64
42,4,1,0.0593,0.86
42,4,2,0.0593,0.86
42,5,1,0.0785,1.14
42,5,2,0.0785,1.14
42,6,1,0.1027,1.49
42,6,2,0.1027,1.49
42,7,1,0.133,1.93
42,7,2,0.133,1.93
42,8,1,0.1705,2.47
42,8,2,0.1705,2.47
42,9,1,0.2165,3.14
42,9,2,0.2165,3.14
42,10,1,0.2726,3.95
42,10,2,0.2726,3.95
42,11,1,0.3402,4.93
42,11,2,0.3402,4.93
42,12,1,0.4257,6.17
42,12,2,0.4257,6.17
42,13,1,0.5298,7.68
42,13,2,0.5298,7.68
42,14,1,0.6545,9.49
42,14,2,0.6545,9.49
42,15,1,0.8027,11.64
42,15,2,0.8027,11.64
42,16,1,0.9777,14.18
42,16,2,0.9777,14.18
42,17,1,1.183,17.16
42,17,2,1.183,17.16
42,18,1,1.4221,20.63
42,18,2,1.4221,20.63
42,19,1,1.6989,24.64
42,19,2,1.6989,24.64
42,20,1,2.0175,29.26
42,20,2,2.0175,29.26
42,21,1,2.382,34.55
42,21,2,2.382,34.55
42,22,1,2.7966,40.56
42,22,2,2.7966,40.56
42,23,1,3.2656,47.36
42,23,2,3.2656,47.36
42,24,1,3.7931,55.01
42,24,2,3.7931,55.01
42,25,1,4.3835,63.58
42,25,2,4.3835,63.58
43,1,1,0.1611,2.34
43,1,2,0.1611,2.34
43,2,1,0.2125,3.08
43,2,2,0.2125,3.08
43,3,1,0.277,4.02
43,3,2,0.277,4.02
43,4,1,0.3581,5.19
43,4,2,0.3581,5.19
43,5,1,0.4636,6.72
43,5,2,0.4636,6.72
43,6,1,0.594,8.62
43,6,2,0.594,8.62
43,7,1,0.7539,10.93
43,7,2,0.7539,10.93
43,8,1,0.9479,13.75
43,8,2,0.9479,13.75
43,9,1,1.1812,17.13
43,9,2,1.1812,17.13
43,10,1,1.4594,21.17
43,10,2,1.4594,21.17
43,11,1,1.7884,25.94
43,11,2,1.7884,25.94
43,12,1,2.1742,31.53
43,12,2,2.1742,31.53
43,13,1,2.6233,38.05
43,13,2,2.6233,38.05
43,14,1,3.142,45.57
43,14,2,3.142,45.57
43,15,1,3.7368,54.2
43,15,2,3.7368,54.2
43,16,1,4.414,64.02
43,16,2,4.414,64.02
43,17,1,5.1799,75.13
43,17,2,5.1799,75.13
43,18,1,6.0404,87.61
43,18,2,6.0404,87.61
43,19,1,7.0011,101.54
43,19,2,7.0011,101.54
43,20,1,8.0669,117.0
43,20,2,8.0669,117.0
43,21,1,9.2425,134.05
43,21,2,9.2425,134.05
43,22,1,10.5318,152.75
43,22,2,10.5318,152.75
43,23,1,11.938,173.15
43,23,2,11.938,173.15
43,24,1,13.4637,195.27
43,24,2,13.4637,195.27
43,25,1,15.1108,219.16
43,25,2,15.1108,219.16
44,1,1,0.0447,0.65
44,1,2,0.0447,0.65
44,2,1,0.0598,0.87
44,2,2,0.0598,0.87
44,3,1,0.0791,1.15
44,3,2,0.0791,1.15
44,4,1,0.1033,1.5
44,4,2,0.1033,1.5
44,5,1,0.1336,1.94
44,5,2,0.1336,1.94
44,6,1,0.1709,2.48
44,6,2,0.1709,2.48
44,7,1,0.2165,3.14
44,7,2,0.2165,3.14
44,8,1,0.2718,3.94
44,8,2,0.2718,3.94
44,9,1,0.3383,4.91
44,9,2,0.3383,4.91
44,10,1,0.4231,6.14
44,10,2,0.4231,6.14
44,11,1,0.5251,7.62
44,11,2,0.5251,7.62
44,12,1,0.6468,9.38
44,12,2,0.6468,9.38
44,13,1,0.7907,11.47
44,13,2,0.7907,11.47
44,14,1,0.9598,13.92
44,14,2,0.9598,13.92
44,15,1,1.1572,16.78
44,15,2,1.1572,16.78
44,16,1,1.3861,20.1
44,16,2,1.3861,20.1
44,17,1,1.6496,23.93
44,17,2,1.6496,23.93
44,18,1,1.9513,28.3
44,18,2,1.9513,28.3
44,19,1,2.2945,33.28
44,19,2,2.2945,33.28
44,20,1,2.6826,38.91
44,20,2,2.6826,38.91
44,21,1,3.119,45.24
44,21,2,3.119,45.24
44,22,1,3.607,52.31
44,22,2,3.607,52.31
44,23,1,4.1496,60.19
44,23,2,4.1496,60.19
44,24,1,4.75,68.89
44,24,2,4.75,68.89
44,25,1,5.4108,78.48
44,25,2,5.4108,78.48
45,1,1,0.2457,3.56
45,1,2,0.2457,3.56
45,2,1,0.3169,4.6
45,2,2,0.3169,4.6
45,3,1,0.4088,5.93
45,3,2,0.4088,5.93
45,4,1,0.5241,7.6
45,4,2,0.5241,7.6
45,5,1,0.6652,9.65
45,5,2,0.6652,9.65
45,6,1,0.8361,12.13
45,6,2,0.8361,12.13
45,7,1,1.0413,15.1
45,7,2,1.0413,15.1
45,8,1,1.2854,18.64
45,8,2,1.2854,18.64
45,9,1,1.5734,22.82
45,9,2,1.5734,22.82
45,10,1,1.9102,27.71
45,10,2,1.9102,27.71
45,11,1,2.3011,33.37
45,11,2,2.3011,33.37
45,12,1,2.7511,39.9
45,12,2,2.7511,39.9
45,13,1,3.2653,47.36
45,13,2,3.2653,47.36
45,14,1,3.8487,55.82
45,14,2,3.8487,55.82
45,15,1,4.5058,65.35
45,15,2,4.5058,65.35
45,16,1,5.2409,76.01
45,16,2,5.2409,76.01
45,17,1,6.058,87.86
45,17,2,6.058,87.86
45,18,1,6.9604,100.95
45,18,2,6.9604,100.95
45,19,1,7.951,115.32
45,19,2,7.951,115.32
45,20,1,9.032,131.0
45,20,2,9.032,131.0
45,21,1,10.2049,148.01
45,21,2,10.2049,148.01
45,22,1,11.4707,166.37
45,22,2,11.4707,166.37
45,23,1,12.8298,186.08
45,23,2,12.8298,186.08
45,24,1,14.282,207.14
45,24,2,14.282,207.14
45,25,1,15.8265,229.54
45,25,2,15.8265,229.54
46,1,1,6.7573,98.01
46,1,2,6.7573,98.01
46,2,1,8.2002,118.93
46,2,2,8.2002,118.93
46,3,1,9.8456,142.8
46,3,2,9.8456,142.8
46,4,1,11.7022,169.73
46,4,2,11.7022,169.73
46,5,1,13.7756,199.8
46,5,2,13.7756,199.8
46,6,1,16.0692,233.06
46,6,2,16.0692,233.06
46,7,1,18.5836,269.53
46,7,2,18.5836,269.53
46,8,1,21.3172,309.18
46,8,2,21.3172,309.18
46,9,1,24.2668,351.96
46,9,2,24.2668,351.96
46,10,1,27.4279,397.81
46,10,2,27.4279,397.81
46,11,1,30.796,446.66
46,11,2,30.796,446.66
46,12,1,34.3674,498.46
46,12,2,34.3674,498.46
46,13,1,38.1404,553.18
46,13,2,38.1404,553.18
46,14,1,39.3,570.0
46,14,2,39.3,570.0
46,15,1,39.3,570.0
46,15,2,39.3,570.0
46,16,1,39.3,570.0
46,16,2,39.3,570.0
46,17,1,39.3,570.0
46,17,2,39.3,570.0
46,18,1,39.3,570.0
46,18,2,39.3,570.0
46,19,1,39.3,570.0
46,19,2,39.3,570.0
46,20,1,39.3,570.0
46,20,2,39.3,570.0
46,21,1,39.3,570.0
46,21,2,39.3,570.0
46,22,1,39.3,570.0
46,22,2,39.3,570.0
46,23,1,39.3,570.0
46,23,2,39.3,570.0
46,24,1,39.3,570.0
46,24,2,39.3,570.0
46,25,1,39.3,570.0
46,25,2,39.3,570.0
47,1,1,5.2164,75.66
47,1,2,5.2164,75.66
47,2,1,6.3907,92.69
47,2,2,6.3907,92.69
47,3,1,7.7466,112.35
47,3,2,7.7466,112.35
47,4,1,9.2953,134.82
47,4,2,9.2953,134.82
47,5,1,11.0462,160.21
47,5,2,11.0462,160.21
47,6,1,13.0064,188.64
47,6,2,13.0064,188.64
47,7,1,15.1807,220.18
47,7,2,15.1807,220.18
47,8,1,17.5713,254.85
47,8,2,17.5713,254.85
47,9,1,20.1782,292.66
47,9,2,20.1782,292.66
47,10,1,22.9993,333.58
47,10,2,22.9993,333.58
47,11,1,26.0307,377.54
47,11,2,26.0307,377.54
47,12,1,29.2678,424.49
47,12,2,29.2678,424.49
47,13,1,32.7056,474.35
47,13,2,32.7056,474.35
47,14,1,36.3396,527.06
47,14,2,36.3396,527.06
47,15,1,40.1672,582.58
47,15,2,40.1672,582.58
47,16,1,44.1883,640.9
47,16,2,44.1883,640.9
47,17,1,48.4,701.98
47,17,2,48.4,701.98
47,18,1,48.4,701.98
47,18,2,48.4,701.98
47,19,1,48.4,701.98
47,19,2,48.4,701.98
47,20,1,48.4,701.98
47,20,2,48.4,701.98
47,21,1,48.4,701.98
47,21,2,48.4,701.98
47,22,1,48.4,701.98
47,22,2,48.4,701.98
47,23,1,48.4,701.98
47,23,2,48.4,701.98
47,24,1,48.4,701.98
47,24,2,48.4,701.98
47,25,1,48.4,701.98
47,25,2,48.4,701.98
48,1,1,6.9263,100.46
48,1,2,6.9263,100.46
48,2,1,8.4167,122.07
48,2,2,8.4167,122.07
48,3,1,10.1207,146.79
48,3,2,10.1207,146.79
48,4,1,12.0483,174.75
48,4,2,12.0483,174.75
48,5,1,14.207,206.06
48,5,2,14.207,206.06
48,6,1,16.6011,240.78
48,6,2,16.6011,240.78
48,7,1,19.2325,278.94
48,7,2,19.2325,278.94
48,8,1,22.1001,320.54
48,8,2,22.1001,320.54
48,9,1,25.2006,365.5
48,9,2,25.2006,365.5
48,10,1,28.529,413.78
48,10,2,28.529,413.78
48,11,1,32.0792,465.27
48,11,2,32.0792,465.27
48,12,1,35.8451,519.89
48,12,2,35.8451,519.89
48,13,1,39.8217,577.57
48,13,2,39.8217,577.57
48,14,1,44.0,638.17
48,14,2,44.0,638.17
48,15,1,44.0,638.17
48,15,2,44.0,638.17
48,16,1,44.0,638.17
48,16,2,44.0,638.17
48,17,1,44.0,638.17
48,17,2,44.0,638.17
48,18,1,44.0,638.17
48,18,2,44.0,638.17
48,19,1,44.0,638.17
48,19,2,44.0,638.17
48,20,1,44.0,638.17
48,20,2,44.0,638.17
48,21,1,44.0,638.17
48,21,2,44.0,638.17
48,22,1,44.0,638.17
48,22,2,44.0,638.17
48,23,1,44.0,638.17
48,23,2,44.0,638.17
48,24,1,44.0,638.17
48,24,2,44.0,638.17
48,25,1,44.0,638.17
48,25,2,44.0,638.17
49,1,1,0.005,0.07
49,1,2,0.005,0.07
49,2,1,0.005,0.07
49,2,2,0.005,0.07
49,3,1,0.005,0.07
49,3,2,0.005,0.07
49,4,1,0.005,0.07
49,4,2,0.005,0.07
49,5,1,0.005,0.07
49,5,2,0.005,0.07
49,6,1,0.005,0.07
49,6,2,0.005,0.07
49,7,1,0.0067,0.1
49,7,2,0.0067,0.1
49,8,1,0.009,0.13
49,8,2,0.009,0.13
49,9,1,0.0121,0.17
49,9,2,0.0121,0.17
49,10,1,0.016,0.23
49,10,2,0.016,0.23
49,11,1,0.0209,0.3
49,11,2,0.0209,0.3
49,12,1,0.0271,0.39
49,12,2,0.0271,0.39
49,13,1,0.0349,0.51
49,13,2,0.0349,0.51
49,14,1,0.0444,0.64
49,14,2,0.0444,0.64
49,15,1,0.0562,0.81
49,15,2,0.0562,0.81
49,16,1,0.0704,1.02
49,16,2,0.0704,1.02
49,17,1,0.0876,1.27
49,17,2,0.0876,1.27
49,18,1,0.1083,1.57
49,18,2,0.1083,1.57
49,19,1,0.1329,1.93
49,19,2,0.1329,1.93
49,20,1,0.1621,2.35
49,20,2,0.1621,2.35
49,21,1,0.1965,2.85
49,21,2,0.1965,2.85
49,22,1,0.2368,3.43
49,22,2,0.2368,3.43
49,23,1,0.2838,4.12
49,23,2,0.2838,4.12
49,24,1,0.3382,4.91
49,24,2,0.3382,4.91
49,25,1,0.4011,5.82
49,25,2,0.4011,5.82
50,1,1,37.7,546.79
50,1,2,37.7,546.79
50,2,1,37.7,546.79
50,2,2,37.7,546.79
50,3,1,37.7,546.79
50,3,2,37.7,546.79
50,4,1,37.7,546.79
50,4,2,37.7,546.79
50,5,1,37.7,546.79
50,5,2,37.7,546.79
50,6,1,37.7,546.79
50,6,2,37.7,546.79
50,7,1,37.7,546.79
50,7,2,37.7,546.79
50,8,1,37.7,546.79
50,8,2,37.7,546.79
50,9,1,37.7,546.79
50,9,2,37.7,546.79
50,10,1,37.7,546.79
50,10,2,37.7,546.79
50,11,1,37.7,546.79
50,11,2,37.7,546.79
50,12,1,37.7,546.79
50,12,2,37.7,546.79
50,13,1,37.7,546.79
50,13,2,37.7,546.79
50,14,1,37.7,546.79
50,14,2,37.7,546.79
50,15,1,37.7,546.79
50,15,2,37.7,546.79
50,16,1,37.7,546.79
50,16,2,37.7,546.79
50,17,1,37.7,546.79
50,17,2,37.7,546.79
50,18,1,37.7,546.79
50,18,2,37.7,546.79
50,19,1,37.7,546.79
50,19,2,37.7,546.79
50,20,1,37.7,546.79
50,20,2,37.7,546.79
50,21,1,37.7,546.79
50,21,2,37.7,546.79
50,22,1,37.7,546.79
50,22,2,37.7,546.79
50,23,1,37.7,546.79
50,23,2,37.7,546.79
50,24,1,37.7,546.79
50,24,2,37.7,546.79
50,25,1,37.7,546.79
50,25,2,37.7,546.79
51,1,1,14.9302,216.55
51,1,2,14.9302,216.55
51,2,1,17.8126,258.35
51,2,2,17.8126,258.35
51,3,1,21.0382,305.13
51,3,2,21.0382,305.13
51,4,1,24.611,356.95
51,4,2,24.611,356.95
51,5,1,28.5303,413.8
51,5,2,28.5303,413.8
51,6,1,32.7908,475.59
51,6,2,32.7908,475.59
51,7,1,37.3835,542.2
51,7,2,37.3835,542.2
51,8,1,42.2967,613.46
51,8,2,42.2967,613.46
51,9,1,47.5173,689.18
51,9,2,47.5173,689.18
51,10,1,50.4,730.99
51,10,2,50.4,730.99
51,11,1,50.4,730.99
51,11,2,50.4,730.99
51,12,1,50.4,730.99
51,12,2,50.4,730.99
51,13,1,50.4,730.99
51,13,2,50.4,730.99
51,14,1,50.4,730.99
51,14,2,50.4,730.99
51,15,1,50.4,730.99
51,15,2,50.4,730.99
51,16,1,50.4,730.99
51,16,2,50.4,730.99
51,17,1,50.4,730.99
51,17,2,50.4,730.99
51,18,1,50.4,730.99
51,18,2,50.4,730.99
51,19,1,50.4,730.99
51,19,2,50.4,730.99
51,20,1,50.4,730.99
51,20,2,50.4,730.99
51,21,1,50.4,730.99
51,21,2,50.4,730.99
51,22,1,50.4,730.99
51,22,2,50.4,730.99
51,23,1,50.4,730.99
51,23,2,50.4,730.99
51,24,1,50.4,730.99
51,24,2,50.4,730.99
51,25,1,50.4,730.99
51,25,2,50.4,730.99
52,1,1,0.9152,13.27
52,1,2,0.9152,13.27
52,2,1,1.1757,17.05
52,2,2,1.1757,17.05
52,3,1,1.4943,21.67
52,3,2,1.4943,21.67
52,4,1,1.8801,27.27
52,4,2,1.8801,27.27
52,5,1,2.3427,33.98
52,5,2,2.3427,33.98
52,6,1,2.8922,41.95
52,6,2,2.8922,41.95
52,7,1,3.539,51.33
52,7,2,3.539,51.33
52,8,1,4.2936,62.27
52,8,2,4.2936,62.27
52,9,1,5.1665,74.93
52,9,2,5.1665,74.93
52,10,1,6.1681,89.46
52,10,2,6.1681,89.46
52,11,1,7.3083,106.0
52,11,2,7.3083,106.0
52,12,1,8.5963,124.68
52,12,2,8.5963,124.68
52,13,1,10.0407,145.63
52,13,2,10.0407,145.63
52,14,1,11.6488,168.95
52,14,2,11.6488,168.95
52,15,1,13.4268,194.74
52,15,2,13.4268,194.74
52,16,1,15.3799,223.07
52,16,2,15.3799,223.07
52,17,1,17.5115,253.98
52,17,2,17.5115,253.98
52,18,1,19.8238,287.52
52,18,2,19.8238,287.52
52,19,1,22.3174,323.69
52,19,2,22.3174,323.69
52,20,1,24.9918,362.48
52,20,2,24.9918,362.48
52,21,1,27.8449,403.86
52,21,2,27.8449,403.86
52,22,1,30.8739,447.79
52,22,2,30.8739,447.79
52,23,1,34.075,494.22
52,23,2,34.075,494.22
52,24,1,37.4439,543.08
52,24,2,37.4439,543.08
52,25,1,40.9762,594.31
52,25,2,40.9762,594.31
53,1,1,7.1529,103.74
53,1,2,7.1529,103.74
53,2,1,8.7363,126.71
53,2,2,8.7363,126.71
53,3,1,10.561,153.17
53,3,2,10.561,153.17
53,4,1,12.6421,183.36
53,4,2,12.6421,183.36
53,5,1,14.9919,217.44
53,5,2,14.9919,217.44
53,6,1,17.6198,255.55
53,6,2,17.6198,255.55
53,7,1,20.532,297.79
53,7,2,20.532,297.79
53,8,1,23.7314,344.19
53,8,2,23.7314,344.19
53,9,1,27.2172,394.75
53,9,2,27.2172,394.75
53,10,1,30.9859,449.41
53,10,2,30.9859,449.41
53,11,1,35.0312,508.09
53,11,2,35.0312,508.09
53,12,1,39.3448,570.65
53,12,2,39.3448,570.65
53,13,1,43.9172,636.97
53,13,2,43.9172,636.97
53,14,1,48.7,706.34
53,14,2,48.7,706.34
53,15,1,48.7,706.34
53,15,2,48.7,706.34
53,16,1,48.7,706.34
53,16,2,48.7,706.34
53,17,1,48.7,706.34
53,17,2,48.7,706.34
53,18,1,48.7,706.34
53,18,2,48.7,706.34
53,19,1,48.7,706.34
53,19,2,48.7,706.34
53,20,1,48.7,706.34
53,20,2,48.7,706.34
53,21,1,48.7,706.34
53,21,2,48.7,706.34
53,22,1,48.7,706.34
53,22,2,48.7,706.34
53,23,1,48.7,706.34
53,23,2,48.7,706.34
53,24,1,48.7,706.34
53,24,2,48.7,706.34
53,25,1,48.7,706.34
53,25,2,48.7,706.34
54,1,1,0.0277,0.4
54,1,2,0.0277,0.4
54,2,1,0.038,0.55
54,2,2,0.038,0.55
54,3,1,0.0516,0.75
54,3,2,0.0516,0.75
54,4,1,0.069,1.0
54,4,2,0.069,1.0
54,5,1,0.0913,1.32
54,5,2,0.0913,1.32
54,6,1,0.1193,1.73
54,6,2,0.1193,1.73
54,7,1,0.1544,2.24
54,7,2,0.1544,2.24
54,8,1,0.1977,2.87
54,8,2,0.1977,2.87
54,9,1,0.2509,3.64
54,9,2,0.2509,3.64
54,10,1,0.3155,4.58
54,10,2,0.3155,4.58
54,11,1,0.3935,5.71
54,11,2,0.3935,5.71
54,12,1,0.4869,7.06
54,12,2,0.4869,7.06
54,13,1,0.5987,8.68
54,13,2,0.5987,8.68
54,14,1,0.739,10.72
54,14,2,0.739,10.72
54,15,1,0.906,13.14
54,15,2,0.906,13.14
54,16,1,1.1032,16.0
54,16,2,1.1032,16.0
54,17,1,1.3346,19.36
54,17,2,1.3346,19.36
54,18,1,1.6045,23.27
54,18,2,1.6045,23.27
54,19,1,1.9173,27.81
54,19,2,1.9173,27.81
54,20,1,2.2778,33.04
54,20,2,2.2778,33.04
54,21,1,2.6907,39.03
54,21,2,2.6907,39.03
54,22,1,3.1612,45.85
54,22,2,3.1612,45.85
54,23,1,3.6944,53.58
54,23,2,3.6944,53.58
54,24,1,4.2954,62.3
54,24,2,4.2954,62.3
54,25,1,4.9694,72.07
54,25,2,4.9694,72.07
55,1,1,0.0086,0.12
55,1,2,0.0086,0.12
55,2,1,0.0121,0.18
55,2,2,0.0121,0.18
55,3,1,0.0169,0.24
55,3,2,0.0169,0.24
55,4,1,0.0231,0.34
55,4,2,0.0231,0.34
55,5,1,0.0313,0.45
55,5,2,0.0313,0.45
55,6,1,0.0418,0.61
55,6,2,0.0418,0.61
55,7,1,0.0552,0.8
55,7,2,0.0552,0.8
55,8,1,0.0721,1.05
55,8,2,0.0721,1.05
55,9,1,0.0932,1.35
55,9,2,0.0932,1.35
55,10,1,0.1194,1.73
55,10,2,0.1194,1.73
55,11,1,0.1516,2.2
55,11,2,0.1516,2.2
55,12,1,0.1909,2.77
55,12,2,0.1909,2.77
55,13,1,0.2383,3.46
55,13,2,0.2383,3.46
55,14,1,0.2952,4.28
55,14,2,0.2952,4.28
55,15,1,0.3638,5.28
55,15,2,0.3638,5.28
55,16,1,0.4497,6.52
55,16,2,0.4497,6.52
55,17,1,0.5521,8.01
55,17,2,0.5521,8.01
55,18,1,0.6734,9.77
55,18,2,0.6734,9.77
55,19,1,0.8161,11.84
55,19,2,0.8161,11.84
55,20,1,0.9831,14.26
55,20,2,0.9831,14.26
55,21,1,1.1772,17.07
55,21,2,1.1772,17.07
55,22,1,1.4016,20.33
55,22,2,1.4016,20.33
55,23,1,1.6596,24.07
55,23,2,1.6596,24.07
55,24,1,1.9546,28.35
55,24,2,1.9546,28.35
55,25,1,2.2902,33.22
55,25,2,2.2902,33.22
